Match_Goal_Key,Match,Team,Player_Name,Minute,Type_Of_Goal
52523,4034,55,Séamus Coleman,37,OG
52525,4034,46,Richarlison,45+2,Penalty
52528,4034,55,Yoane Wissa,62,Normal
52529,4034,55,Rico Henry,64,Normal
52535,3756,47,Alisson,4,OG
52537,3756,38,Trent Alexander-Arnold,41,Normal
52540,3756,47,Pablo Fornals,67,Normal
52542,3756,47,Kurt Zouma,74,Normal
52545,3756,38,Divock Origi,83,Normal
52549,3959,39,Bukayo Saka,30,Normal
52561,4141,38,Darwin Núñez,22,Normal
52562,4141,47,Unknown,45,Penalty
52571,4323,52,Ollie Watkins,18,Normal
52575,4323,52,John McGinn,56,Normal
52586,4404,55,Bryan Mbeumo,20,Normal
52587,4404,55,Yoane Wissa,43,Normal
52598,4448,56,Cheikhou Kouyaté,33,Normal
52599,4448,56,Brennan Johnson,45+2,Penalty
52603,4448,33,Philip Billing,51,Normal
52604,4448,33,Dominic Solanke,63,Normal
52610,4448,33,Jaidon Anthony,87,Normal
52615,4358,32,Harry Wilson,58,Normal
52620,4358,32,Andreas Pereira,72,Normal
52621,4358,54,João Palhinha,79,OG
52630,4465,52,Ollie Watkins,24,Normal
52631,4465,41,Harvey Barnes,35,Normal
52641,4465,52,Bertrand Traoré,87,Normal
52643,4371,55,César Azpilicueta,37,OG
52652,4371,55,Bryan Mbeumo,78,Normal
52660,4110,31,Fabian Schär,58,Normal
52663,4110,31,Callum Wilson,78,Normal
52670,4480,40,Leandro Trossard,4,Normal
52671,4480,40,Leandro Trossard,17,Normal
52673,4480,38,Roberto Firmino,33,Normal
52675,4480,38,Roberto Firmino,54,Normal
52678,4480,38,Adam Webster,63,OG
52682,4480,40,Leandro Trossard,83,Normal
52686,4392,39,Martin Ødegaard,14,Normal
52689,4392,39,Fabian Schär,71,OG
52701,4245,30,Marcus Rashford,17,Normal
52703,4245,39,Eddie Nketiah,24,Normal
52706,4245,39,Bukayo Saka,53,Normal
52707,4245,30,Lisandro Martínez,59,Normal
52711,4245,39,Eddie Nketiah,90,Normal
52715,4434,36,Rúben Neves,38,Normal
52724,4434,31,Allan Saint-Maximin,90,Normal
52727,4266,38,Mohamed Salah,36,Normal
52728,4266,38,Cody Gakpo,49,Normal
52742,4278,39,Gabriel Martinelli,46,Normal
52751,4331,32,Bobby Reid,1,Normal
52752,4331,32,João Palhinha,20,Normal
52755,4331,55,Christian Nørgaard,44,Normal
52759,4331,55,Ivan Toney,71,Normal
52765,4331,32,Aleksandar Mitrović,90,Normal
52768,4397,54,Luke Ayling,7,Normal
52769,4397,54,Unknown,28,Penalty
52770,4397,31,Callum Wilson,31,Penalty
52777,4397,31,Callum Wilson,69,Penalty
52781,4397,54,Rasmus Kristensen,79,Normal
52788,4333,54,Brenden Aaronson,33,Normal
52790,4333,54,Rodrigo,37,Normal
52794,4333,54,Jack Harrison,69,Normal
52807,4131,44,Harry Kane,59,Penalty
52812,4131,44,Pierre Højbjerg,86,Normal
52818,4255,56,Brennan Johnson,14,Normal
52833,4390,48,İlkay Gündoğan,19,Normal
52834,4390,48,İlkay Gündoğan,27,Normal
52843,4390,48,Unknown,84,Penalty
52844,4390,54,Rodrigo,85,Normal
52848,4396,56,Taiwo Awoniyi,18,Normal
52849,4396,56,Taiwo Awoniyi,21,Normal
52850,4396,37,Carlos Alcaraz,25,Normal
52852,4396,56,Morgan Gibbs-White,44,Penalty
52853,4396,37,Lyanco,51,Normal
52857,4396,56,Danilo,73,Normal
52865,4396,37,James Ward-Prowse,90+6,Penalty
52866,4337,30,Scott McTominay,36,Normal
52872,4337,30,Anthony Martial,71,Normal
52878,4391,38,Mohamed Salah,13,Normal
52895,4411,36,Hwang Hee-chan,34,Normal
52909,4411,46,Yerry Mina,90+9,Normal
52912,4379,56,Danilo,45+1,Normal
52922,4379,55,Ivan Toney,82,Normal
52923,4379,55,Josh Dasilva,90+4,Normal
52924,4251,30,Bruno Fernandes,7,Penalty
52927,4251,30,Marcus Rashford,62,Normal
52933,4251,43,Jeffrey Schlupp,76,Normal
52939,4287,48,Phil Foden,15,Normal
52946,4287,48,Bernardo Silva,67,Normal
52955,4470,33,Philip Billing,62,Normal
52956,4470,31,Alexander Isak,67,Penalty
52975,4250,36,Joël Matip,5,OG
52976,4250,36,Craig Dawson,12,Normal
52982,4250,36,Rúben Neves,71,Normal
52990,4167,56,Morgan Gibbs-White,20,Normal
52994,4167,55,Bryan Mbeumo,45+3,Penalty
52999,4167,55,Yoane Wissa,75,Normal
53006,4167,56,Mathias Jørgensen,90+6,OG
53007,4389,49,Conor Gallagher,9,Normal
53010,4389,33,Matías Viña,21,Normal
53018,4389,49,Benoît Badiashile,82,Normal
53022,4389,49,João Félix,86,Normal
53025,4414,40,Evan Ferguson,29,Normal
53027,4414,40,Evan Ferguson,40,Normal
53030,4414,37,Mohamed Elyounoussi,58,Normal
53034,4414,40,Pascal Groß,69,Normal
53054,4461,38,Virgil van Dijk,73,Normal
53056,4461,38,Mohamed Salah,77,Normal
53061,4181,41,James Maddison,8,Normal
53065,4181,41,Unknown,42,Penalty
53073,4181,41,Harvey Barnes,78,Normal
53075,4346,39,Gabriel Martinelli,8,Normal
53077,4346,39,Gabriel Jesus,28,Normal
53081,4346,38,Mohamed Salah,42,Normal
53084,4346,38,Unknown,54,Penalty
53092,4346,38,Roberto Firmino,87,Normal
53097,4280,47,Danny Ings,70,Normal
53098,4280,47,Danny Ings,73,Normal
53101,4280,47,Declan Rice,78,Normal
53105,4280,47,Michail Antonio,85,Normal
53107,4294,46,Demarai Gray,10,Penalty
53108,4294,56,Brennan Johnson,19,Normal
53109,4294,46,Abdoulaye Doucouré,29,Normal
53119,4294,56,Brennan Johnson,77,Normal
53124,4209,40,Kaoru Mitoma,14,Normal
53126,4209,40,Evan Ferguson,51,Normal
53127,4209,40,Solly March,54,Normal
53128,4209,40,Pascal Groß,57,Normal
53142,4209,46,Demarai Gray,90+2,Penalty
53143,4399,56,Taiwo Awoniyi,13,Normal
53145,4399,49,Raheem Sterling,51,Normal
53146,4399,49,Raheem Sterling,58,Normal
53147,4399,56,Taiwo Awoniyi,62,Normal
53159,4312,49,João Félix,52,Normal
53162,4312,46,Abdoulaye Doucouré,69,Normal
53164,4312,49,Kai Havertz,76,Penalty
53170,4312,46,Ellis Simms,89,Normal
53171,4431,46,Anthony Gordon,24,Normal
53180,4431,55,Vitaly Janelt,84,Normal
53200,4243,48,Erling Haaland,40,Normal
53205,4243,48,Erling Haaland,50,Penalty
53206,4243,48,Erling Haaland,54,Normal
53213,4386,39,Martin Ødegaard,18,Normal
53214,4386,39,Martin Ødegaard,31,Normal
53215,4386,39,Gabriel Jesus,34,Normal
53218,4386,49,Noni Madueke,65,Normal
53230,4443,39,Gabriel Jesus,30,Normal
53238,4443,52,Douglas Luiz,74,Normal
53239,4443,39,Gabriel Martinelli,77,Normal
53255,4344,48,Erling Haaland,45,Normal
53259,4344,48,Jack Grealish,58,Normal
53261,4344,48,Erling Haaland,68,Normal
53265,4344,37,Sekou Mara,72,Normal
53266,4344,48,Julián Álvarez,75,Penalty
53271,4241,47,Jarrod Bowen,34,Normal
53272,4241,47,Jarrod Bowen,41,Normal
53285,4433,32,Aleksandar Mitrović,56,Normal
53287,4433,39,Martin Ødegaard,64,Normal
53292,4433,39,Gabriel Magalhães,85,Normal
53300,4483,47,Gianluca Scamacca,29,Normal
53303,4483,47,Jarrod Bowen,54,Normal
53311,4361,38,Diogo Jota,47,Normal
53312,4361,56,Neco Williams,51,Normal
53313,4361,38,Diogo Jota,55,Normal
53316,4361,56,Morgan Gibbs-White,67,Normal
53317,4361,38,Mohamed Salah,70,Normal
53326,4269,48,Bernardo Silva,41,Normal
53332,4269,56,Chris Wood,84,Normal
53335,4364,31,Jacob Murphy,2,Normal
53336,4364,31,Joelinton,6,Normal
53337,4364,31,Jacob Murphy,9,Normal
53338,4364,31,Alexander Isak,19,Normal
53339,4364,31,Alexander Isak,21,Normal
53344,4364,44,Harry Kane,49,Normal
53347,4364,31,Callum Wilson,67,Normal
53354,4138,36,Adama Traoré,31,Normal
53358,4138,43,Eberechi Eze,47,Normal
53362,4138,43,Wilfried Zaha,70,Normal
53368,4458,30,Bruno Fernandes,43,Normal
53379,4458,43,Michael Olise,90+1,Normal
53396,4130,36,Rúben Neves,56,Penalty
53400,4130,56,Unknown,79,Penalty
53410,4226,43,Wilfried Zaha,32,Normal
53414,4226,38,Luis Díaz,61,Normal
53429,4260,39,Leandro Trossard,66,Normal
53432,4260,55,Ivan Toney,74,Normal
53438,4155,31,Callum Wilson,31,Normal
53439,4155,31,Miguel Almirón,40,Normal
53440,4155,44,Harry Kane,54,Normal
53453,4206,49,Raheem Sterling,16,Normal
53457,4206,56,Serge Aurier,63,Normal
53467,4421,38,Diogo Jota,10,Normal
53468,4421,38,Roberto Firmino,14,Normal
53469,4421,37,James Ward-Prowse,19,Normal
53471,4421,37,Kamaldeen Sulemana,28,Normal
53472,4421,37,Kamaldeen Sulemana,47,Normal
53479,4421,37,Adam Armstrong,64,Normal
53481,4421,38,Cody Gakpo,72,Normal
53482,4421,38,Diogo Jota,73,Normal
53486,4187,55,Vitaly Janelt,15,Normal
53487,4187,55,Ivan Toney,54,Normal
53491,4187,44,Harry Kane,65,Normal
53494,4187,44,Pierre Højbjerg,71,Normal
53499,4356,38,Cody Gakpo,35,Normal
53500,4356,38,Mohamed Salah,39,Normal
53502,4356,54,Luis Sinisterra,47,Normal
53503,4356,38,Diogo Jota,52,Normal
53504,4356,38,Mohamed Salah,64,Normal
53507,4356,38,Diogo Jota,73,Normal
53515,4356,38,Darwin Núñez,90,Normal
53517,4438,43,Wilfried Zaha,59,Normal
53528,4438,55,Yoane Wissa,88,Normal
53530,4122,32,Andreas Pereira,5,Normal
53532,4122,47,Jarrod Bowen,29,Penalty
53534,4122,47,Gianluca Scamacca,62,Normal
53543,4122,47,Michail Antonio,90+1,Normal
53557,4232,40,Solly March,46,Normal
53558,4232,40,Solly March,53,Normal
53566,4232,40,Danny Welbeck,81,Normal
53570,4282,48,Julián Álvarez,15,Normal
53571,4282,48,Erling Haaland,29,Normal
53572,4282,48,Phil Foden,45,Normal
53574,4282,48,Chris Mepham,51,OG
53586,4282,33,Jefferson Lerma,83,Normal
53587,4134,39,Bukayo Saka,35,Normal
53590,4134,54,Unknown,64,Penalty
53600,4422,46,Abdoulaye Doucouré,57,Normal
53608,4320,55,Pontus Jansson,10,Normal
53609,4320,40,Kaoru Mitoma,21,Normal
53610,4320,55,Ivan Toney,22,Normal
53611,4320,40,Danny Welbeck,28,Normal
53612,4320,55,Ethan Pinnock,49,Normal
53620,4320,40,Alexis Mac Allister,90,Penalty
53635,4459,44,Dejan Kulusevski,44,Normal
53636,4459,44,Emerson,45+2,Normal
53637,4459,48,Julián Álvarez,51,Normal
53638,4459,48,Erling Haaland,53,Normal
53639,4459,48,Riyad Mahrez,63,Normal
53646,4459,48,Riyad Mahrez,90,Normal
53648,4378,40,Deniz Undav,6,Normal
53649,4378,40,Pascal Groß,13,Normal
53650,4378,40,Pascal Groß,26,Normal
53651,4378,40,Danny Welbeck,39,Normal
53657,4378,40,Danny Welbeck,48,Normal
53662,4378,40,Deniz Undav,66,Normal
53666,4132,37,Romain Perraud,20,Normal
53671,4132,47,Declan Rice,64,Normal
53701,4150,49,Jorginho,87,Penalty
53704,4150,30,Casemiro,90+4,Normal
53706,4119,48,João Cancelo,20,Normal
53708,4119,48,Phil Foden,32,Normal
53709,4119,48,Riyad Mahrez,49,Normal
53711,4119,48,Erling Haaland,65,Normal
53721,4169,48,Julián Álvarez,17,Normal
53723,4169,32,Andreas Pereira,28,Penalty
53734,4169,48,Erling Haaland,90+5,Penalty
53739,4444,44,Thilo Kehrer,34,OG
53740,4444,47,Tomáš Souček,55,Normal
53750,4185,40,Alexis Mac Allister,1,Normal
53752,4185,52,Danny Ings,20,Penalty
53754,4185,52,Danny Ings,54,Normal
53771,4407,44,Harry Kane,8,Normal
53774,4407,55,Bryan Mbeumo,50,Normal
53775,4407,55,Bryan Mbeumo,62,Normal
53783,4407,55,Yoane Wissa,88,Normal
53788,4341,55,Unknown,29,Penalty
53789,4341,55,Ivan Toney,45+1,Penalty
53792,4341,31,David Raya,54,OG
53793,4341,31,Alexander Isak,61,Normal
53802,4351,44,Son Heung-min,14,Normal
53804,4351,33,Matías Viña,38,Normal
53808,4351,33,Dominic Solanke,51,Normal
53815,4351,44,Arnaut Danjuma,88,Normal
53816,4351,33,Dango Ouattara,90+5,Normal
53817,4385,46,Dominic Calvert-Lewin,15,Penalty
53818,4385,41,Çağlar Söyüncü,22,Normal
53819,4385,41,Jamie Vardy,33,Normal
53822,4385,41,Unknown,45+9,Penalty
53824,4385,46,Alex Iwobi,54,Normal
53832,4451,55,Ivan Toney,30,Penalty
53833,4451,55,Ivan Toney,43,Normal
53834,4451,54,Luis Sinisterra,45+1,Normal
53836,4451,55,Ivan Toney,58,Normal
53843,4451,54,Marc Roca,79,Normal
53844,4451,55,Bryan Mbeumo,80,Normal
53848,4451,55,Yoane Wissa,90+1,Normal
53857,4360,55,Ivan Toney,65,Normal
53865,4360,52,Douglas Luiz,87,Normal
53867,4353,48,John Stones,5,Normal
53868,4353,48,Erling Haaland,13,Penalty
53869,4353,48,Erling Haaland,25,Normal
53880,4353,41,Kelechi Iheanacho,75,Normal
53883,4477,39,Thomas Partey,20,Normal
53884,4477,44,Harry Kane,31,Penalty
53885,4477,39,Gabriel Jesus,49,Normal
53887,4477,39,Granit Xhaka,67,Normal
53901,4377,47,Tomáš Souček,9,Normal
53902,4377,43,Jordan Ayew,15,Normal
53905,4377,43,Wilfried Zaha,20,Normal
53907,4377,43,Jeffrey Schlupp,30,Normal
53908,4377,47,Michail Antonio,35,Normal
53912,4377,43,Eberechi Eze,66,Penalty
53914,4377,47,Nayef Aguerd,72,Normal
53918,4196,48,Rodri,45+1,Normal
53919,4196,48,Erling Haaland,51,Normal
53921,4196,48,Erling Haaland,64,Normal
53929,4196,54,Pascal Struijk,73,Normal
53936,4300,49,Ben Chilwell,11,Normal
53940,4300,41,Patson Daka,39,Normal
53941,4300,49,Kai Havertz,45+6,Normal
53950,4300,49,Mateo Kovačić,78,Normal
53955,4418,31,Anthony Gordon,9,Normal
53956,4418,49,Kieran Trippier,27,OG
53969,4349,43,Eberechi Eze,54,Normal
53972,4349,43,Eberechi Eze,68,Normal
53982,4111,36,Daniel Podence,6,Normal
53984,4111,54,Rodrigo,24,Normal
53987,4111,54,Rayan Aït-Nouri,74,OG
53993,4290,49,Wesley Fofana,53,Normal
54003,4145,41,Robin Koch,16,OG
54004,4145,41,Harvey Barnes,35,Normal
54018,4315,48,Nathan Aké,50,Normal
54021,4315,48,Erling Haaland,70,Normal
54025,4315,48,Phil Foden,85,Normal
54041,4296,55,Ethan Pinnock,6,Normal
54044,4296,32,Manor Solomon,39,Normal
54045,4296,55,Ivan Toney,53,Penalty
54053,4296,55,Mathias Jensen,85,Normal
54056,4296,32,Carlos Vinícius,90+9,Normal
54057,4161,40,Leandro Trossard,5,Normal
54059,4161,40,Ruben Loftus-Cheek,14,OG
54060,4161,40,Trevoh Chalobah,42,OG
54062,4161,49,Kai Havertz,48,Normal
54072,4161,40,Pascal Groß,90+2,Normal
54073,4151,52,Leon Bailey,2,Normal
54074,4151,52,Danny Ings,7,Normal
54075,4151,52,Danny Ings,14,Penalty
54079,4151,52,Ollie Watkins,59,Normal
54088,4372,47,Lucas Paquetá,12,Normal
54089,4372,38,Cody Gakpo,18,Normal
54092,4372,38,Joël Matip,67,Normal
54101,4284,44,Oliver Skipp,46,Normal
54107,4284,44,Harry Kane,82,Normal
54112,4229,46,Amadou Onana,39,Normal
54113,4229,37,James Ward-Prowse,46,Normal
54118,4229,37,James Ward-Prowse,78,Normal
54130,4453,47,Michail Antonio,62,Normal
54134,4453,49,Ben Chilwell,76,Normal
54138,4453,49,Kai Havertz,88,Normal
54143,4207,55,Ibrahima Konaté,19,OG
54144,4207,55,Yoane Wissa,42,Normal
54148,4207,38,Alex Oxlade-Chamberlain,50,Normal
54154,4207,55,Bryan Mbeumo,84,Normal
54169,4252,40,Kaoru Mitoma,87,Normal
54180,4292,36,Adama Traoré,82,Normal
54184,4246,44,Harry Kane,45+1,Normal
54200,4220,32,Unknown,81,Penalty
54213,4239,52,Ollie Watkins,77,Normal
54227,4264,30,Marcus Rashford,80,Normal
54228,4264,30,Alejandro Garnacho,85,Normal
54232,4208,32,Aleksandar Mitrović,17,Normal
54249,4321,41,Ricardo Pereira,56,Normal
54250,4321,43,Daniel Iversen,59,OG
54260,4321,43,Jean-Philippe Mateta,90+4,Normal
54264,4258,44,Rodrigo Bentancur,14,Normal
54265,4258,41,Nampalys Mendy,23,Normal
54266,4258,41,James Maddison,25,Normal
54268,4258,41,Kelechi Iheanacho,45+4,Normal
54281,4258,41,Harvey Barnes,81,Normal
54283,4365,48,Phil Foden,25,Normal
54284,4365,40,Julio Enciso,38,Normal
54296,4256,44,Harry Kane,15,Normal
54309,4240,40,Kaoru Mitoma,27,Normal
54312,4240,41,Marc Albrighton,38,Normal
54313,4240,41,Harvey Barnes,63,Normal
54318,4240,40,Evan Ferguson,88,Normal
54320,4354,39,Gabriel Jesus,7,Normal
54321,4354,39,Martin Ødegaard,10,Normal
54322,4354,47,Saïd Benrahma,33,Penalty
54325,4354,39,Unknown,52,Penalty
54326,4354,47,Jarrod Bowen,54,Normal
54338,4405,40,Julio Enciso,51,Normal
54347,4405,40,Deniz Undav,86,Normal
54349,4405,40,Pervis Estupiñán,90+6,Normal
54351,4157,48,Kevin De Bruyne,49,Normal
54358,4270,37,James Ward-Prowse,45+1,Normal
54378,4153,54,Rodrigo,20,Normal
54379,4153,32,Aleksandar Mitrović,26,Normal
54385,4153,32,Bobby Reid,74,Normal
54387,4153,32,Willian,84,Normal
54390,4153,54,Crysencio Summerville,90+1,Normal
54393,4403,48,İlkay Gündoğan,37,Normal
54394,4403,48,Erling Haaland,39,Normal
54397,4403,48,İlkay Gündoğan,51,Normal
54405,4428,43,John Stones,4,OG
54406,4428,43,Joachim Andersen,21,Normal
54407,4428,48,Bernardo Silva,53,Normal
54411,4428,48,Erling Haaland,62,Normal
54413,4428,48,Erling Haaland,70,Normal
54416,4428,48,Erling Haaland,81,Normal
54422,4475,40,Solly March,15,Normal
54434,4367,36,Joachim Andersen,3,OG
54452,4367,36,Rúben Neves,90+4,Penalty
54455,4408,52,Unknown,22,Penalty
54456,4408,52,Jacob Ramsey,27,Normal
54472,4408,38,Roberto Firmino,89,Normal
54477,4261,37,Carlos Alcaraz,24,Normal
54486,4261,36,Jan Bednarek,72,OG
54492,4261,36,João Gomes,87,Normal
54494,4212,56,Taiwo Awoniyi,27,Normal
54510,4382,37,Stuart Armstrong,41,Normal
54512,4382,31,Callum Wilson,54,Normal
54522,4382,31,Theo Walcott,79,OG
54524,4382,31,Callum Wilson,81,Normal
54529,4454,48,Erling Haaland,50,Normal
54533,4454,52,Leon Bailey,74,Normal
54536,4479,43,Odsonne Édouard,7,Normal
54539,4479,49,Pierre-Emerick Aubameyang,38,Normal
54550,4479,49,Conor Gallagher,90,Normal
54551,4369,54,Luis Sinisterra,20,Normal
54562,4369,41,Jamie Vardy,80,Normal
54564,4442,48,Erling Haaland,12,Normal
54565,4442,48,Erling Haaland,23,Normal
54566,4442,48,Erling Haaland,38,Normal
54567,4442,48,João Cancelo,50,Normal
54572,4442,48,Julián Álvarez,65,Normal
54580,4442,48,Julián Álvarez,87,Normal
54582,4334,40,Alexis Mac Allister,22,Penalty
54585,4334,40,Leandro Trossard,66,Normal
54592,4180,33,Marcus Tavernier,18,Normal
54593,4180,33,Kieffer Moore,25,Normal
54598,4180,33,Jaidon Anthony,69,Normal
54605,4147,56,Taiwo Awoniyi,55,Normal
54616,4202,48,Erling Haaland,24,Normal
54622,4202,46,Demarai Gray,64,Normal
54631,4469,48,Jack Grealish,1,Normal
54633,4469,48,Erling Haaland,16,Normal
54637,4469,48,Phil Foden,69,Normal
54660,4108,32,Aleksandar Mitrović,32,Normal
54664,4108,38,Darwin Núñez,64,Normal
54666,4108,32,Aleksandar Mitrović,72,Penalty
54668,4108,38,Mohamed Salah,80,Normal
54674,4340,33,Philip Billing,40,Normal
54684,4224,56,Taiwo Awoniyi,45+2,Normal
54686,4224,47,Unknown,65,Penalty
54698,4159,43,Odsonne Édouard,38,Normal
54710,4211,30,Casemiro,23,Normal
54714,4211,30,Luke Shaw,49,Normal
54723,4211,30,Marcus Rashford,86,Normal
54729,4184,39,Martin Ødegaard,54,Normal
54733,4184,39,Martin Ødegaard,75,Normal
54739,4409,43,Odsonne Édouard,34,Normal
54740,4409,32,Aleksandar Mitrović,45+5,Penalty
54741,4409,32,Aleksandar Mitrović,61,Normal
54746,4409,43,Joel Ward,83,Normal
54750,4478,37,Joe Aribo,49,Normal
54751,4478,46,Conor Coady,52,Normal
54752,4478,46,Dwight McNeil,54,Normal
54778,4316,40,Alexis Mac Allister,90+9,Penalty
54780,4215,44,Harry Kane,48,Normal
54781,4215,44,Harry Kane,53,Normal
54785,4215,44,Matt Doherty,68,Normal
54786,4215,44,Son Heung-min,72,Normal
54801,4281,54,Junior Firpo,77,Normal
54809,4197,55,Ivan Toney,18,Normal
54810,4197,55,Josh Dasilva,43,Normal
54819,4182,43,Unknown,41,Penalty
54820,4182,56,Morgan Gibbs-White,54,Normal
54835,4293,37,Unknown,32,Penalty
54836,4293,37,Carlos Alcaraz,35,Normal
54849,4124,39,Gabriel Martinelli,1,Normal
54851,4124,38,Darwin Núñez,34,Normal
54854,4124,39,Bukayo Saka,45+5,Normal
54856,4124,38,Roberto Firmino,53,Normal
54860,4124,39,Bukayo Saka,76,Penalty
54865,4171,41,Youri Tielemans,45,Normal
54874,4171,41,Harvey Barnes,86,Normal
54876,4204,39,Bukayo Saka,2,Normal
54877,4204,39,Martin Ødegaard,39,Normal
54881,4204,39,Eddie Nketiah,47,Normal
54888,4204,40,Kaoru Mitoma,65,Normal
54889,4204,39,Gabriel Martinelli,71,Normal
54892,4204,40,Evan Ferguson,77,Normal
54895,4328,41,James Maddison,54,Normal
54900,4328,37,Che Adams,68,Normal
54905,4328,37,Che Adams,84,Normal
54909,4144,32,Harrison Reed,36,Normal
54915,4144,32,Aleksandar Mitrović,68,Penalty
54920,4144,32,Tyrone Mings,83,OG
54927,4326,44,Harry Kane,68,Penalty
54936,4326,46,Michael Keane,90,Normal
54937,4156,47,Kurt Zouma,45,Normal
54947,4156,47,Saïd Benrahma,90+2,Penalty
54948,4343,44,Son Heung-min,10,Normal
54949,4343,40,Lewis Dunk,34,Normal
54955,4343,44,Harry Kane,79,Normal
54961,4347,52,Jacob Ramsey,11,Normal
54965,4347,52,Ollie Watkins,64,Normal
54969,4347,52,Ollie Watkins,83,Normal
54973,4125,46,Alex Iwobi,5,Normal
54974,4125,30,Antony,15,Normal
54976,4125,30,Cristiano Ronaldo,44,Normal
54986,4310,52,Douglas Luiz,7,Normal
54996,4310,52,Jacob Ramsey,80,Normal
54997,4310,52,Emi Buendía,89,Normal
55004,4375,33,Marcus Tavernier,50,Normal
55017,4248,46,James Tarkowski,60,Normal
55031,4259,40,Solly March,63,Normal
55032,4259,43,James Tomkins,69,Normal
55043,4183,31,Joe Willock,67,Normal
55054,4308,54,Jack Harrison,6,Normal
55061,4308,54,Luke Ayling,49,Normal
55066,4308,54,Rasmus Kristensen,62,Normal
55067,4308,36,Jonny Castro,65,Normal
55069,4308,36,Matheus Cunha,73,Normal
55076,4308,54,Rodrigo,90+7,Normal
55079,4254,31,Callum Wilson,3,Normal
55080,4254,47,Lucas Paquetá,32,Normal
55092,4335,48,İlkay Gündoğan,5,Normal
55096,4335,31,Miguel Almirón,28,Normal
55098,4335,31,Callum Wilson,39,Normal
55100,4335,31,Kieran Trippier,54,Normal
55101,4335,48,Erling Haaland,60,Normal
55102,4335,48,Bernardo Silva,64,Normal
55109,4263,33,Marcos Senesi,30,Normal
55111,4263,31,Miguel Almirón,45+2,Normal
55123,4436,44,Harry Kane,5,Normal
55125,4436,44,Unknown,56,Penalty
55135,4436,44,Harry Kane,81,Normal
55143,4309,55,Mathias Jensen,32,Normal
55145,4309,41,Harvey Barnes,52,Normal
55165,4268,32,Manor Solomon,88,Normal
55183,4339,52,Bertrand Traoré,48,Normal
55192,4339,52,Ollie Watkins,90+5,Normal
55194,4299,46,Dwight McNeil,1,Normal
55209,4231,56,Brennan Johnson,56,Normal
55215,4231,56,Brennan Johnson,84,Normal
55218,4324,47,Nayef Aguerd,25,Normal
55231,4142,31,Miguel Almirón,31,Normal
55245,4449,36,Daniel Podence,45+1,Normal
55259,4481,31,Callum Wilson,11,Normal
55261,4481,31,Miguel Almirón,33,Normal
55263,4481,31,Sean Longstaff,43,Normal
55267,4481,31,Miguel Almirón,57,Normal
55274,4481,32,Bobby Reid,88,Normal
55275,4288,33,Philip Billing,1,Normal
55278,4288,33,Marcos Senesi,57,Normal
55279,4288,39,Thomas Partey,62,Normal
55284,4288,39,Ben White,70,Normal
55289,4288,39,Reiss Nelson,90+7,Normal
55291,4116,48,Erling Haaland,36,Penalty
55295,4116,48,Erling Haaland,65,Normal
55303,4194,49,Kai Havertz,16,Normal
55304,4194,49,Mason Mount,24,Normal
55313,4115,40,Pascal Groß,30,Normal
55314,4115,40,Pascal Groß,39,Normal
55319,4115,30,Alexis Mac Allister,68,OG
55334,4235,32,Unknown,69,Penalty
55339,4235,31,Alexander Isak,89,Normal
55356,4262,32,Willian,17,Normal
55363,4262,32,Manor Solomon,88,Normal
55366,4471,41,Youri Tielemans,6,Penalty
55367,4471,44,Harry Kane,8,Normal
55368,4471,44,Eric Dier,21,Normal
55369,4471,41,James Maddison,41,Normal
55370,4471,44,Rodrigo Bentancur,47,Normal
55377,4471,44,Son Heung-min,73,Normal
55381,4471,44,Son Heung-min,84,Normal
55383,4471,44,Son Heung-min,86,Normal
55386,4272,33,Marcus Tavernier,49,Normal
55401,4133,49,Mason Mount,6,Normal
55408,4133,49,Mason Mount,65,Normal
55414,4223,55,Josh Dasilva,10,Normal
55416,4223,55,Mathias Jensen,18,Normal
55417,4223,55,Ben Mee,30,Normal
55418,4223,55,Bryan Mbeumo,35,Normal
55433,4285,30,Marcus Rashford,27,Normal
